Site,Year,Month,Day,Julday,season,Precip,Wsmean,Tmean,Rhumean,Rhumin,Sunhour,Tmin,Tmax,Rs,Ra,ET0
54539,1993,8,17,229,2,0.4,1.0,23.8,71,37,9.1,17.7,31.2,21.54,36.39511662231056,4.3714880984650195
54539,1993,8,18,230,2,0.0,1.8,23.9,69,36,11.4,16.6,31.6,24.12,36.211344587833935,5.12283287524275
54539,1993,8,19,231,2,0.0,1.8,24.4,73,35,7.9,18.9,31.3,20.1,36.02489534592575,4.554438054375387
54539,1993,8,20,232,2,0.0,3.3,24.6,78,52,8.0,21.6,30.3,19.41,35.83580252421724,4.872930747246014
54539,1993,8,21,233,2,0.0,1.5,22.5,81,55,4.0,19.5,27.5,14.36,35.64410122880373,3.1972735944829798
54539,1993,8,22,234,2,0.0,2.5,24.5,78,49,9.2,20.9,29.5,19.61,35.449828072880344,4.407029834972937
54539,1993,8,23,235,2,11.8,3.3,24.0,91,79,0.0,22.8,25.8,1.46,35.25302120351374,1.2147026562419374
54539,1993,8,24,236,2,0.0,3.3,25.9,80,37,10.1,21.7,33.0,23.56,35.05372032643491,5.63195780693693
54539,1993,8,25,237,2,0.0,3.5,26.6,73,46,8.9,23.4,31.6,21.52,34.851966728742894,5.540947261223853
54539,1993,8,26,238,2,6.6,0.8,23.0,70,38,8.8,18.2,29.8,22.87,34.6478032994139,4.282835196885845
54539,1993,8,27,239,2,0.0,2.5,22.5,62,27,9.9,15.7,29.6,24.13,34.4412745475155,5.320619347209949
54539,1993,8,28,240,2,0.0,0.8,22.4,71,33,6.0,16.7,30.6,15.07,34.23242661803158,3.257171620805471
54539,1993,8,29,241,2,0.0,0.5,23.2,69,28,10.2,16.7,31.6,23.48,34.02130730520898,4.216210565584727
54539,1993,8,30,242,2,0.0,1.8,24.2,70,36,8.9,16.8,32.0,20.31,33.80796606334378,4.556057977558998
54539,1993,8,31,243,2,0.0,2.3,25.1,70,34,9.3,18.9,31.9,20.44,33.592454014930816,4.833447085293742
54539,1993,9,1,244,3,0.0,2.3,24.2,72,49,9.5,19.5,29.2,19.01,33.37482395610773,4.27781657172917
54539,1993,9,2,245,3,0.0,0.8,24.5,78,45,6.6,19.2,31.2,17.14,33.155130359330975,3.4971399114154518
54539,1993,9,3,246,3,0.0,2.3,24.1,69,36,9.7,19.4,31.2,20.21,32.933429373229025,4.88994886397334
54539,1993,9,5,248,3,0.0,2.3,24.8,86,49,6.6,21.3,31.4,14.7,32.4842381874104,3.6418701896047025
54539,1993,9,6,249,3,0.0,1.0,24.4,88,64,6.6,20.5,29.9,14.77,32.25686862407236,3.019676436251255
54539,1993,9,7,250,3,0.0,1.3,24.0,83,56,2.5,20.6,29.2,10.57,32.02773292345891,2.5877278091054756
54539,1993,9,8,251,3,8.5,2.5,19.2,72,55,0.0,15.7,23.4,4.38,31.796895511156713,2.2892842320630513
54539,1993,9,9,252,3,0.0,1.8,20.2,66,35,9.3,16.7,26.0,19.63,31.564422426638146,4.005404774728681
54539,1993,9,10,253,3,0.0,1.8,20.1,66,32,8.8,14.8,26.9,17.18,31.330381302455066,3.743291796833918
54539,1993,9,11,254,3,0.0,2.3,21.1,75,44,8.1,15.3,26.5,16.46,31.094841340447466,3.4072102976511145
54539,1993,9,12,255,3,11.4,1.0,19.6,79,37,9.9,14.9,26.9,17.85,30.8578732849818,3.1961022085244895
54539,1993,9,13,256,3,0.0,1.0,21.0,72,39,9.4,15.0,28.6,17.52,30.619549393243094,3.336583941561681
54539,1993,9,14,257,3,0.0,3.5,23.3,66,31,7.7,18.4,29.0,15.37,30.379943402611556,4.534088300658457
54539,1993,9,15,258,3,0.0,3.3,23.7,78,50,8.6,18.4,29.5,15.69,30.13913049516334,3.835520187368685
54539,1993,9,16,259,3,0.0,1.0,22.6,88,73,0.0,19.9,26.3,5.02,29.89718725934209,1.448583173836464
54539,1993,9,17,260,3,0.0,2.5,21.2,67,18,9.3,17.5,28.7,17.53,29.65419164885601,4.450614836141135
54539,1993,9,18,261,3,0.0,1.0,18.0,50,16,9.9,10.5,25.7,19.96,29.410222938862226,3.4201335110257336
54539,1993,9,19,262,3,0.0,1.5,19.2,60,27,9.8,10.3,27.5,19.38,29.16536167950808,3.7021092111880263
54539,1993,9,20,263,3,0.0,2.5,19.2,66,39,9.9,13.4,24.1,19.53,28.91968964690549,3.6829113375718103
54539,1993,9,21,264,3,0.0,3.0,21.1,69,48,8.9,14.4,27.8,16.96,28.673289791621933,3.991271268720743
54539,1993,9,22,265,3,0.0,2.8,19.5,57,18,10.4,15.1,25.3,20.7,28.426246184777877,4.54382537845356
54539,1993,9,23,266,3,0.0,2.3,18.9,48,19,10.1,11.0,28.1,19.77,28.178643961847644,4.708504006125569
54539,1993,9,24,267,3,0.0,3.3,19.9,56,32,10.1,15.0,24.5,19.76,27.9305692642657,4.477529663920412
54539,1993,9,25,268,3,0.0,1.3,18.0,70,46,9.4,12.8,24.9,16.99,27.682109178947734,3.012081461085737
54539,1993,9,26,269,3,0.0,2.3,20.4,74,48,8.8,14.7,26.4,14.67,27.43335167584022,3.1614614961863294
54539,1993,9,27,270,3,0.0,4.0,16.7,43,19,9.2,13.5,22.4,17.94,27.184385543618554,5.246415426698572
54539,1993,9,28,271,3,0.0,3.5,14.9,36,11,10.1,9.0,20.8,19.42,26.935300323657945,4.736805803233667
54539,1993,9,29,272,3,0.0,1.3,13.8,53,27,10.2,7.1,21.9,19.06,26.686186242406798,3.029806903610464
54539,1993,9,30,273,3,0.0,1.8,15.9,50,27,10.6,10.1,21.7,18.68,26.437134142296053,3.3589186521204746
54539,1993,10,1,274,3,0.0,2.0,15.1,56,28,10.1,10.9,20.1,18.6,26.188235411322314,3.2286039646726343
54539,1993,10,2,275,3,0.0,2.3,15.5,66,47,9.1,11.2,22.2,14.49,25.939581911445888,3.103494911459802
54539,1993,10,3,276,3,0.0,1.3,18.2,77,36,8.8,11.5,26.3,13.71,25.69126590594887,2.5694451734387207
54539,1993,10,4,277,3,0.0,3.0,15.9,68,40,8.3,14.1,19.1,13.77,25.443379985900187,2.9464570562400945
54539,1993,10,5,278,3,0.0,0.5,15.8,63,37,9.5,10.4,23.3,15.21,25.196016995878356,2.1566438709565343
54539,1993,10,6,279,3,0.0,0.5,16.9,74,48,9.4,10.6,24.2,14.88,24.949269959103674,2.1339957362104185
54539,1993,10,7,280,3,0.0,1.8,17.1,84,59,6.6,13.0,23.1,10.49,24.703232002133994,2.093843946238448
54539,1993,10,8,281,3,0.0,3.0,19.4,71,33,8.4,11.9,27.1,13.63,24.45799627927975,3.3839323255470526
54539,1993,10,9,282,3,0.0,3.3,18.4,41,25,9.8,14.5,23.1,16.51,24.213655896893915,4.6260588206291
54539,1993,10,10,283,3,0.0,1.0,14.3,44,22,9.2,8.3,21.4,15.65,23.97030383769433,2.4841769426449005
54539,1993,10,11,284,3,1.2,0.5,13.3,77,43,0.0,11.9,15.2,2.98,23.728032885275063,0.9268783391938747
54539,1993,10,12,285,3,0.0,1.5,13.0,84,68,0.0,11.0,15.6,4.09,23.486935548963643,1.1278487155935275
54539,1993,10,13,286,3,0.0,2.8,11.2,41,30,0.3,9.4,13.5,4.16,23.247103989180307,2.782386719204672
54539,1993,10,14,287,3,0.0,2.0,11.6,60,22,9.4,5.4,19.9,15.63,23.008629943454167,2.7309526147359326
54539,1993,10,15,288,3,0.0,2.5,12.6,75,46,9.3,6.1,19.3,14.15,22.771604653249792,2.2624038243547115
54539,1993,10,16,289,3,0.0,1.8,13.1,82,42,6.6,7.3,21.9,11.96,22.536118791756124,2.143541459569526
54539,1993,10,17,290,3,0.0,2.5,12.6,44,16,9.7,6.9,18.3,16.19,22.302262392786524,3.1310709111082597
54539,1993,10,18,291,3,0.0,1.0,12.0,48,21,10.4,4.5,21.6,15.2,22.070124780937277,2.2604204364562794
54539,1993,10,19,292,3,0.0,2.0,13.8,61,14,9.7,6.1,23.5,14.51,21.839794503147424,2.916161387337165
54539,1993,10,20,293,3,0.0,3.3,14.9,47,13,9.4,6.8,23.1,13.64,21.611359261800544,3.905430464647402
54539,1993,10,21,294,3,0.0,3.5,11.0,28,8,9.7,6.1,16.1,15.48,21.384905849504143,3.8672630287056236
54539,1993,10,22,295,3,0.0,1.8,8.6,32,14,10.5,2.1,14.2,15.34,21.160520085679074,2.4177024006395818
54539,1993,10,23,296,3,0.0,2.3,9.1,51,24,9.6,1.9,17.0,13.8,20.938286755085446,2.5494791071719676
54539,1993,10,24,297,3,0.0,0.5,10.4,67,26,9.4,4.2,19.3,12.11,20.718289548408023,1.404571902548207
54539,1993,10,25,298,3,0.0,2.3,10.2,56,34,8.6,7.7,14.2,12.16,20.500611005016978,2.2571351190122955
54539,1993,10,26,299,3,0.0,1.5,10.2,59,38,3.5,6.1,16.2,8.61,20.28533245801563,1.8230756146276006
54539,1993,10,27,300,3,0.0,1.8,13.5,77,61,0.0,8.9,18.6,7.9,20.072533981679197,1.5765543157277575
54539,1993,10,28,301,3,10.3,3.0,12.1,84,68,0.0,7.3,15.6,0.03,19.862294341383336,0.9399833607171619
54539,1993,10,29,302,3,0.0,2.5,5.0,52,28,9.4,2.1,8.5,13.98,19.65469094611326,1.8829557212097188
54539,1993,10,30,303,3,0.0,3.5,2.4,51,24,5.7,-0.8,7.7,10.94,19.449799803637912,2.0934836713892517
54539,1993,10,31,304,3,0.0,2.5,5.7,52,27,9.6,-1.1,14.9,14.27,19.247695478425136,2.4020220821694913
54539,1993,11,1,305,3,0.0,2.3,8.3,76,50,8.9,1.3,16.0,13.18,19.048451052367042,1.717241840824817
54539,1993,11,2,306,3,0.0,1.3,8.5,76,20,5.7,3.1,16.3,10.52,18.852138088375305,1.4238506682966816
54539,1993,11,3,307,3,0.0,0.5,8.5,82,52,4.4,1.8,16.7,8.74,18.658826596898642,0.979385511569183
54539,1993,11,4,308,3,0.0,0.5,12.2,73,38,6.9,7.0,19.8,9.67,18.468585005405277,1.1738187346702285
54539,1993,11,5,309,3,0.0,2.5,12.2,77,60,7.4,8.9,18.1,9.73,18.28148013086453,1.8827062347684758
54539,1993,11,6,310,3,0.0,4.3,10.2,35,21,0.0,8.1,12.9,4.53,18.097577155251823,3.5024515066808775
54539,1993,11,7,311,3,0.0,2.5,6.7,34,21,1.3,5.1,9.7,6.39,17.916939604092594,2.370572781834357
54539,1993,11,8,312,3,0.0,3.3,5.6,42,31,9.4,0.9,10.0,11.01,17.739629328049926,2.2860511145529125
54539,1993,11,9,313,3,4.0,3.5,5.9,58,26,0.0,4.1,9.1,0.31,17.565706487551573,1.9213835042535314
54539,1993,11,10,314,3,2.1,2.3,6.7,91,74,0.0,4.6,8.3,0.0,17.39522954044122,0.5283699673969622
54539,1993,11,11,315,3,10.8,4.5,8.6,96,92,0.0,8.1,9.0,0.13,17.228255232629092,0.4295966012294239
54539,1993,11,12,316,3,17.7,2.5,9.4,93,84,0.0,8.1,10.8,1.75,17.064838591706273,0.6119306024527739
54539,1993,11,13,317,3,0.0,2.5,9.5,84,51,9.2,5.7,14.6,9.98,16.90503292347689,1.2722553029113175
54539,1993,11,14,318,3,0.0,3.8,8.3,88,73,0.0,5.8,9.7,4.52,16.74888981135162,0.7067726419171433
54539,1993,11,15,319,3,0.0,6.0,6.3,79,74,0.0,5.3,8.1,2.81,16.59645911853571,1.3569009266346885
54539,1993,11,16,320,3,5.3,4.0,-0.7,86,69,0.0,-3.8,5.5,0.0,16.447788992934132,1.0098573343352322
54539,1993,11,17,321,3,0.7,4.8,-3.9,57,36,3.9,-5.3,-2.2,8.92,16.302925874686245,1.210240821366037
54539,1993,11,18,322,3,0.0,2.0,-5.7,50,37,8.6,-9.3,-2.0,11.67,16.16191450623192,0.8852177179563665
54539,1993,11,19,323,3,1.1,2.5,-4.3,73,46,0.0,-4.9,-2.3,2.87,16.02479794480144,0.7277609878893454
54539,1993,11,20,324,3,0.0,3.3,-3.4,65,37,1.9,-5.2,-1.6,6.02,15.891617577211418,0.9010369571414987
54539,1993,11,21,325,3,0.0,3.0,-5.9,48,35,8.4,-9.1,-2.2,10.77,15.762413136839603,1.0775786098945934
54539,1993,11,22,326,3,0.0,3.0,-5.4,61,36,7.1,-8.9,0.2,9.33,15.637222722642306,1.045750133290614
54539,1993,11,23,327,3,0.0,4.5,-7.1,39,27,8.3,-11.1,-3.4,10.47,15.516082820069549,1.2964029993660409
54539,1993,11,24,328,3,0.0,2.8,-4.6,59,36,7.1,-9.3,1.6,9.73,15.399028323724727,1.0800921478392789
54539,1993,11,25,329,3,0.0,1.5,-1.0,71,41,7.1,-4.6,4.5,8.63,15.286092561607816,0.7957196411513153
54539,1993,11,26,330,3,0.0,2.8,0.6,69,40,7.4,-3.7,6.1,7.94,15.177307320774307,1.135951000150641
54539,1993,11,27,331,3,0.0,3.0,0.2,52,25,8.4,-3.6,4.5,9.6,15.072702874235164,1.3960573575395576
54539,1993,11,28,332,3,0.0,2.5,-0.4,55,20,7.8,-6.5,6.2,9.12,14.972308008917906,1.2931267388284484
54539,1993,11,29,333,3,0.0,0.3,1.6,70,50,0.0,-2.3,5.8,4.03,14.87615005450327,0.4812856056678426
54539,1993,11,30,334,3,2.3,1.8,2.3,72,36,6.1,0.3,6.3,7.21,14.784254912948496,0.9247469728427172
54539,1993,12,1,335,4,0.0,1.8,0.9,78,48,4.8,-1.6,5.3,5.94,14.696647088504402,0.7847896012854166
54539,1993,12,2,336,4,0.0,3.0,0.5,56,25,6.9,-1.2,3.4,8.94,14.613349718031337,1.3096174407862506
54539,1993,12,3,337,4,0.0,4.5,-4.0,30,15,7.4,-7.4,-0.9,9.22,14.534384601417777,1.6949061896605486
54539,1993,12,4,338,4,0.0,2.8,-2.7,48,25,7.4,-7.7,2.9,8.67,14.4597722319047,1.2740551505357374
54539,1993,12,5,339,4,0.0,0.8,-1.9,57,34,7.2,-7.0,4.5,8.83,14.389531826119933,0.6180592655479075
54539,1993,12,6,340,4,0.0,2.0,-1.8,57,25,6.9,-6.9,5.6,8.59,14.323681353628018,1.1222123816605125
54539,1993,12,7,341,4,0.0,0.5,-1.1,71,33,7.1,-6.9,5.9,6.97,14.262237565804128,0.4752626102354643
54539,1993,12,8,342,4,0.0,1.5,-0.9,87,71,2.9,-4.6,4.1,5.81,14.205216023844647,0.5316901761111749
54539,1993,12,9,343,4,0.5,3.3,0.5,85,60,0.0,-0.6,1.6,1.04,14.152631125731792,0.5951113047038515
54539,1993,12,10,344,4,0.1,1.0,-2.2,67,38,7.3,-6.2,0.8,8.68,14.104496131975948,0.48383149709620044
54539,1993,12,11,345,4,0.0,1.5,-2.3,70,51,3.1,-7.4,2.6,5.09,14.060823189966445,0.648245286434485
54539,1993,12,12,346,4,0.0,1.8,-0.3,59,21,6.2,-3.6,4.4,6.24,14.02162335677005,0.9782889107010828
54539,1993,12,13,347,4,0.0,2.3,-3.8,32,12,7.1,-7.3,0.4,8.9,13.986906620225282,1.236783430293905
54539,1993,12,14,348,4,0.0,2.0,-7.2,24,12,7.2,-10.6,-3.3,8.77,13.95668191819146,1.0212811125147196
54539,1993,12,15,349,4,0.0,2.0,-7.4,42,13,7.4,-13.2,0.0,8.76,13.930957155822098,0.9686615992318693
54539,1993,12,16,350,4,0.0,2.5,-5.2,48,13,6.7,-9.2,1.0,7.71,13.909739220744578,1.1285273326473988
54539,1993,12,17,351,4,0.0,1.8,-5.2,34,15,7.4,-10.6,1.2,8.08,13.893033996040943,1.057251295745839
54539,1993,12,18,352,4,0.0,1.5,-3.1,57,23,7.6,-8.6,5.6,8.01,13.880846370937961,0.958777797344927
54539,1993,12,19,353,4,0.0,2.8,-1.4,73,46,6.8,-5.8,4.8,6.43,13.873180249129092,0.9794217188967509
54539,1993,12,20,354,4,0.0,3.3,-3.7,41,12,7.4,-5.9,0.7,8.38,13.870038554665618,1.4523299520986543
54539,1993,12,21,355,4,0.0,3.3,-7.5,26,12,7.2,-12.5,-1.8,8.93,13.871423235369324,1.3666253843933376
54539,1993,12,22,356,4,0.0,1.0,-3.9,32,13,7.5,-10.0,3.6,9.05,13.877335263734853,0.7995921914710731
54539,1993,12,23,357,4,0.0,2.0,-1.7,42,20,6.9,-7.6,7.2,8.37,13.887774635305398,1.4282809828431002
54539,1993,12,24,358,4,0.0,1.8,-0.6,42,13,7.3,-6.7,7.7,8.57,13.9027403645215,1.3382784841377184
54539,1993,12,25,359,4,0.0,0.5,-0.8,65,34,0.0,-5.3,5.8,4.06,13.922230478058548,0.5408078424412679
54539,1993,12,26,360,4,0.0,2.5,-1.0,34,19,7.1,-2.9,2.8,8.11,13.94624200568432,1.529386136764526
54539,1993,12,27,361,4,0.0,1.5,-1.6,48,18,6.8,-6.9,6.7,8.67,13.97477096868381,1.095500977598626
54539,1993,12,28,362,4,0.0,0.8,-1.6,71,38,7.2,-7.2,6.3,8.23,14.00781236591358,0.5751254919119438
54539,1993,12,29,363,4,0.0,0.0,-0.5,82,46,4.5,-6.1,6.0,5.73,14.045360157563033,0.297303270161113
54539,1993,12,30,364,4,0.0,2.5,0.2,55,11,4.0,-2.6,3.0,6.03,14.087407246714346,1.1305625222577869
54539,1993,12,31,365,4,0.0,2.3,-4.4,36,13,7.6,-10.3,2.3,9.49,14.133945458806512,1.245900617228639
54539,1994,1,1,1,4,0.0,1.5,-3.5,66,32,6.7,-7.9,3.7,7.91,14.184965519122196,0.7925928245969533
54539,1994,1,2,2,4,0.0,1.0,-2.4,72,43,5.3,-8.0,5.3,6.01,14.240457028428416,0.6473358280103215
54539,1994,1,3,3,4,0.0,2.0,-1.4,47,13,8.0,-6.4,6.5,9.82,14.300408436913473,1.3153289922875633
54539,1994,1,4,4,4,0.0,0.5,-4.1,59,17,7.4,-9.0,5.4,7.91,14.364807016573259,0.5236801656428532
54539,1994,1,5,5,4,0.0,0.8,-4.1,72,30,1.5,-10.9,4.0,3.97,14.433638832209684,0.5646931409406164
54539,1994,1,6,6,4,0.0,4.3,-2.1,37,15,7.5,-6.5,4.0,9.36,14.506888711212543,1.9734227204595793
54539,1994,1,7,7,4,0.0,3.0,-3.0,70,28,6.7,-10.3,4.5,7.55,14.584540212303727,1.0127327379322426
54539,1994,1,8,8,4,0.0,0.8,-1.1,73,38,5.4,-5.2,5.8,6.31,14.666575593429275,0.6199496072420714
54539,1994,1,9,9,4,0.0,3.0,-0.8,72,52,6.5,-6.6,4.7,7.14,14.752975778990029,0.9369867512313649
54539,1994,1,10,10,4,0.0,6.0,-3.8,38,24,6.6,-5.8,-0.3,8.12,14.843720326606162,1.9097409186120402
54539,1994,1,11,11,4,0.0,1.3,-5.2,44,22,5.8,-9.5,0.4,7.59,14.938787393613797,0.8225517702691989
54539,1994,1,12,12,4,0.0,2.3,-3.8,73,49,7.5,-7.7,2.2,8.61,15.038153703494276,0.8285490669701554
54539,1994,1,13,13,4,0.0,1.8,-6.1,75,60,2.5,-10.5,-0.8,5.73,15.141794512437663,0.5930148221664048
54539,1994,1,14,14,4,0.0,2.5,-4.0,84,67,0.3,-7.7,0.7,4.22,15.249683576241885,0.5935786584774714
54539,1994,1,15,15,4,0.0,1.0,-3.1,93,67,0.0,-6.9,2.1,3.91,15.361793117747894,0.42243143209743006
54539,1994,1,16,16,4,2.2,4.0,-3.5,81,46,0.0,-6.0,-0.7,1.18,15.478093795009544,0.6496214548610314
54539,1994,1,17,17,4,0.0,3.3,-6.7,49,23,6.2,-11.3,-1.7,9.43,15.598554670393286,1.0964521792397686
54539,1994,1,19,19,4,0.0,2.8,-9.7,41,20,7.7,-15.1,-0.9,10.78,15.85182510919246,1.2149755145261203
54539,1994,1,20,20,4,0.0,1.3,-9.9,44,27,7.9,-16.4,-2.5,10.48,15.984564557619029,0.7122076288590724
54539,1994,1,21,21,4,0.0,2.5,-5.7,39,21,7.8,-12.4,2.9,10.89,16.121323921893463,1.4047748553367392
54539,1994,1,22,22,4,0.0,3.8,-3.4,36,20,8.6,-10.3,4.0,11.16,16.262063868113742,1.8452715678711729
54539,1994,1,23,23,4,0.0,2.3,-9.0,37,10,8.5,-14.3,-1.3,12.18,16.40674331117178,1.128520188466374
54539,1994,1,25,25,4,0.0,4.3,-5.8,61,41,2.4,-11.9,0.7,5.18,16.707747477560552,1.1682735397544042
54539,1994,1,26,26,4,0.0,2.0,-6.1,55,21,8.4,-12.0,-0.3,11.43,16.86398111212492,0.899974911198293
54539,1994,1,27,27,4,0.0,2.0,-5.4,70,32,1.4,-11.5,0.8,6.6,17.02397203928007,0.7588703204955787
54539,1994,1,28,28,4,0.0,1.5,-5.1,65,32,3.0,-9.6,0.1,7.7,17.18767017546524,0.7413674999604434
54539,1994,1,29,29,4,0.0,0.5,-7.4,76,39,7.2,-13.0,1.2,10.09,17.355023606731205,0.5171229893339051
54539,1994,1,30,30,4,0.3,2.5,-4.0,84,53,0.0,-10.4,2.8,3.51,17.52597858495446,0.6940496062423851
54539,1994,1,31,31,4,0.0,1.3,-1.4,84,56,0.0,-4.5,2.6,5.19,17.700479526999466,0.6013422970097192
54539,1994,2,1,32,4,0.0,1.8,-4.0,64,19,8.9,-9.8,2.6,12.45,17.87846901690263,0.9648246933990581
54539,1994,2,2,33,4,0.0,2.5,-1.9,35,11,8.0,-8.5,6.3,11.9,18.059887811140754,1.823001105780055
54539,1994,2,3,34,4,0.0,2.0,-1.5,45,21,8.0,-8.4,5.4,11.77,18.244674847036162,1.4024200387928891
54539,1994,2,4,35,4,0.5,2.3,-0.6,76,34,1.8,-3.8,5.1,5.2,18.43276725433984,1.023345083995873
54539,1994,2,5,36,4,0.0,1.3,-2.4,71,27,6.6,-7.7,5.6,8.55,18.624100370023136,0.9453310463499645
54539,1994,2,6,37,4,0.0,2.8,-1.6,61,24,8.1,-10.1,9.4,11.64,18.818607756298057,1.797598313357429
54539,1994,2,7,38,4,0.0,1.3,-1.2,68,23,6.6,-7.1,6.6,11.3,19.016221221875615,1.0532908364465898
54539,1994,2,8,39,4,0.0,6.0,-1.7,45,22,2.0,-4.5,3.5,4.54,19.216870846461177,2.215908167026294
54539,1994,2,9,40,4,0.0,3.0,-3.8,34,13,8.1,-10.6,3.7,12.23,19.42048500847568,1.7940497469994265
54539,1994,2,10,41,4,0.0,4.0,-3.7,80,42,4.8,-9.0,1.8,9.29,19.6269904159815,0.8896928621550854
54539,1994,2,11,42,4,0.9,3.5,-4.0,79,64,0.0,-4.9,-2.5,0.22,19.836312140781757,0.6468629858925741
54539,1994,2,12,43,4,0.0,1.3,-3.1,70,32,6.5,-6.6,3.6,12.37,20.04837365565258,1.0039871598796046
54539,1994,2,13,44,4,0.0,1.5,-2.8,81,44,7.3,-7.4,3.5,12.43,20.26309687465822,0.8962952307955862
54539,1994,2,14,45,4,0.0,1.3,-4.4,72,33,6.1,-9.2,1.5,10.97,20.480402196489965,0.8437549405140355
54539,1994,2,15,46,4,0.0,1.0,-1.3,65,43,0.8,-3.5,3.2,5.79,20.700208550760927,0.8723757839297142
54539,1994,2,16,47,4,0.0,1.8,-2.4,78,20,6.0,-7.9,6.7,11.88,20.92243344718068,1.1982264656264974
54539,1994,2,17,48,4,0.0,2.0,-2.6,81,32,5.9,-7.3,7.2,11.75,21.146993027524896,1.2880939867859573
54539,1994,2,18,49,4,0.0,0.8,-1.9,74,38,7.6,-8.9,8.3,11.8,21.373802120308063,1.0419817011930539
54539,1994,2,19,50,4,0.0,2.3,1.1,73,28,7.8,-5.8,10.1,12.11,21.602774298059302,1.5692070157828222
54539,1994,2,20,51,4,0.0,2.8,1.6,68,0,3.2,-3.5,9.9,8.9,21.833821937094445,1.76128876199761
54539,1994,2,21,52,4,0.0,2.5,-1.6,41,1,9.9,-7.6,5.5,16.29,22.066856279670855,1.8902983561291853
54539,1994,2,22,53,4,0.0,4.8,1.0,45,12,7.9,-3.6,7.0,12.36,22.301787498404842,2.4848546900209714
54539,1994,2,23,54,4,0.0,0.8,-3.0,27,3,7.3,-9.5,2.8,13.54,22.538524762825613,1.174964124676465
54539,1994,2,24,55,4,0.0,1.5,-2.5,49,21,7.3,-8.4,3.5,13.57,22.77697630793428,1.3234725467832045
54539,1994,2,25,56,4,0.0,1.3,-2.1,48,16,9.5,-8.0,5.3,15.54,23.01704950463078,1.4387197787434027
54539,1994,2,26,57,4,0.0,1.5,-2.9,53,27,6.8,-8.8,5.4,11.47,23.25865093186718,1.3768866331269287
54539,1994,2,27,58,4,0.0,1.3,-1.0,58,22,5.8,-5.8,5.4,11.0,23.501686450381154,1.2740020754782821
54539,1994,2,28,59,4,0.0,2.5,-3.1,38,5,9.6,-7.9,4.5,17.35,23.74606127785954,1.9809521681867122
54539,1994,3,1,60,1,0.0,3.3,-0.3,38,1,9.8,-5.5,9.0,16.7,23.991680065378116,2.7280107709984582
54539,1994,3,2,61,1,0.0,2.5,-1.6,49,28,9.9,-8.3,4.0,17.49,24.238446974960873,1.70005465943704
54539,1994,3,3,62,1,0.0,4.5,-3.0,58,31,9.0,-5.3,0.2,15.85,24.48626575809897,1.60197795710044
54539,1994,3,4,63,1,0.0,2.5,-2.2,50,28,8.7,-4.1,2.4,14.99,24.735039835067514,1.723899930312499
54539,1994,3,5,64,1,0.0,1.3,-1.6,68,34,8.0,-8.4,6.5,13.77,24.98467237487628,1.323575896343035
54539,1994,3,6,65,1,1.2,1.5,2.5,89,79,0.0,-0.3,5.3,2.71,25.235066375689133,0.6281056212121103
54539,1994,3,7,66,1,0.0,1.5,4.4,86,69,0.0,1.2,9.1,8.26,25.486124745545762,1.1153817464139841
54539,1994,3,8,67,1,0.0,4.5,2.0,24,10,6.6,-0.4,5.8,13.96,25.737750383218962,3.17697272091361
54539,1994,3,9,68,1,0.0,3.3,-1.6,19,6,10.2,-5.4,2.9,18.59,25.98984625904046,2.5398869278467306
54539,1994,3,10,69,1,0.0,3.0,-1.8,45,13,9.3,-8.6,5.3,17.05,26.242315495528416,2.051813129209221
54539,1994,3,11,70,1,0.0,3.8,0.5,54,28,3.5,-1.0,3.6,9.32,26.49506144765097,1.8994177763109363
54539,1994,3,12,71,1,0.0,1.8,-1.1,37,7,5.1,-6.2,3.3,11.49,26.74798778256067,1.637225055894402
54539,1994,3,13,72,1,0.0,2.5,-1.8,27,6,10.4,-6.6,5.1,20.06,27.000998558636965,2.4046306845059084
54539,1994,3,14,73,1,0.0,4.0,0.6,39,11,9.4,-3.8,7.9,19.45,27.25399830367526,2.9461900008402138
54539,1994,3,15,74,1,0.0,1.8,1.3,64,23,10.2,-6.8,10.3,19.24,27.50689209206422,2.0301057903467608
54539,1994,3,16,75,1,0.0,3.3,2.7,42,4,10.0,-2.8,8.8,19.13,27.75958562079519,2.755308550615717
54539,1994,3,17,76,1,0.0,2.8,1.9,55,15,11.0,-5.9,11.7,17.83,28.011985284151336,2.5945726277560026
54539,1994,3,18,77,1,0.0,2.0,4.5,66,32,7.5,-2.2,13.5,13.17,28.263998246927713,2.1525822473429077
54539,1994,3,19,78,1,0.0,5.8,4.4,42,25,5.4,1.3,8.2,12.67,28.515532516037283,3.1751655081195733
54539,1994,3,20,79,1,0.0,4.0,4.1,43,25,7.7,0.2,9.6,16.31,28.76649701036285,3.0598287993157016
54539,1994,3,21,80,1,3.4,3.8,4.3,88,48,4.9,2.0,11.4,11.46,29.016801628719197,1.8760715115053859
54539,1994,3,22,81,1,0.5,2.5,3.9,64,15,6.5,0.7,9.8,14.08,29.266357315795247,2.15938729670214
54539,1994,3,23,82,1,0.0,4.0,1.0,74,47,7.7,-1.0,4.6,14.72,29.51507612595152,1.6669736220319455
54539,1994,3,24,83,1,0.0,2.0,2.0,43,10,10.5,-3.9,8.3,20.35,29.762871284754027,2.4253498141722227
54539,1994,3,25,84,1,0.0,4.0,3.1,21,13,10.7,-2.8,8.3,21.38,30.009657248131845,3.546701020648092
